UNITID,OPEID,OPEID6,INSTNM,CITY,STABBR,ADM_RATE,SAT_AVG,SAT_AVG_ALL,DEBT_MDN_SUPP,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,LO_INC_RPY_3YR_RT_SUPP,MD_INC_RPY_3YR_RT_SUPP,HI_INC_RPY_3YR_RT_SUPP,COMPL_RPY_3YR_RT_SUPP,NONCOM_RPY_3YR_RT_SUPP,DEP_RPY_3YR_RT_SUPP,IND_RPY_3YR_RT_SUPP,PELL_RPY_3YR_RT_SUPP,NOPELL_RPY_3YR_RT_SUPP,FEMALE_RPY_3YR_RT_SUPP,MALE_RPY_3YR_RT_SUPP,FIRSTGEN_RPY_3YR_RT_SUPP,NOTFIRSTGEN_RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,C200_4_POOLED_SUPP,ALIAS,C100_4,D100_4,C100_L4,D100_L4,TRANS_4,DTRANS_4,TRANS_L4,DTRANS_L4,ICLEVEL,UGDS_MEN,UGDS_WOMEN,CDR3_DENOM,CDR2_DENOM,
120838,3163300,31633,Pacific States University,Los Angeles,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0.340434043,0,0,1,0,0,1,1,0,0,1,0.8667,0.1333,15,0,
120865,125800,1258,Pacific Union College,Angwin,CA,0.4744,1017,1017,21500,28500,292.4929466,0.580687831,0.502024292,0.572052402,0.657142857,0.761904762,0.500952381,0.588336192,0.554913295,0.509433962,0.671686747,0.596602972,0.554385965,0.583333333,0.579710145,0,0.450360284,0,0.443796319,PUC,0.3,190,0,0,0.364,272,0,0,1,0.4371,0.5629,442,0,
120883,132900,1329,University of the Pacific,Stockton,CA,0.549,1185,1185,20723.5,23370,239.8442162,0.682484299,0.5969163,0.681012658,0.75,0.766251729,0.597183099,0.722039474,0.460829493,0.61892247,0.754464286,0.686346864,0.677419355,0.626349892,0.709278351,0,0.587694153,0,0.681359772,Pacific | UOP | University of Pacific | Pacific University | U. Pacific | Univ. of Pacific | U. of Pacific,0.4292,678,0,0,0,880,0,0,1,0.4842,0.5158,1687,0,
120953,125900,1259,Palo Verde College,Blythe,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19135,0,0.221052632,0,0,0,0,0.1235,81,0,0,0.1852,81,2,0.7662,0.2338,0,0,
120971,126000,1260,Palomar College,San Marcos,CA,0,0,0,4500,7468,76.64341493,0.292397661,0.230971129,0.434343434,0.575757576,0.648648649,0.264705882,0.427631579,0.235457064,0.242788462,0.505154639,0.325301205,0.261363636,0.259414226,0.321167883,0.265182789,0,0.354498815,0,0,0,0,0.08,2024,0,0,0.1072,2024,2,0.556,0.444,306,0,
121017,2059800,20598,Paris Beauty College,Concord,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8174,0,0.807506417,0,0,0,0,0.7826,115,0,0,0.0174,115,3,0.0559,0.9441,0,0,
121044,126100,1261,Pasadena City College,Pasadena,CA,0,0,0,4944,6756,69.33622272,0.39835729,0.384408602,0.435897436,0.45945946,0.637681159,0.358851675,0.362790698,0.426470588,0.381909548,0.471910112,0.488461539,0.295154185,0.385650224,0.409090909,0.319207892,0,0.440221765,0,0,0,0,0.0967,1748,0,0,0.0967,1748,2,0.4773,0.5227,286,0,
121150,1014900,10149,Pepperdine University,Malibu,CA,0.3546,1234,1234,24000,26500,271.9671258,0.747572816,0.657692308,0.748322148,0.787826087,0.789846517,0.622377622,0.8,0.565217391,0.689732143,0.78540146,0.748851455,0.745833333,0.716,0.756511891,0,0.823111292,0,0.822045175,0,0.7478,781,0,0,0,781,0,0,1,0.4089,0.5911,1945,0,
121257,117200,1172,Pitzer College,Claremont,CA,0.1302,0,0,15300,16050,164.7197121,0.752293578,0.606557377,0.758064516,0.842105263,0.83030303,0.509433962,0.838888889,0.342105263,0.689320388,0.808695652,0.7578125,0.744444444,0.727272727,0.75862069,0,0.830728016,0,0.840240664,Pitzer|Pfizer|PZ|PTZ|PIT,0.8015,262,0,0,0,262,0,0,1,0.4219,0.5781,120,0,
121275,2304300,23043,Platt College-San Diego,San Diego,CA,0,0,0,20000,22993.5,235.9802305,0.540983607,0.49726776,-1,-1,0.603603604,0.373493976,0.555555556,0.530726257,0.5,0.65060241,0.647058824,0.5,0.459677419,0.596685083,0,0.714295918,0,0,0,0,0,0,0,0,54,0,0,1,0.6783,0.3217,171,0,
121309,126200,1262,Point Loma Nazarene University,San Diego,CA,0.6953,1135,1135,18560,25000,256.5727602,0.788172992,0.683636364,0.782467533,0.843636364,0.878881988,0.668711656,0.818181818,0.646464647,0.751243781,0.808481532,0.785714286,0.792592593,0.759856631,0.797423888,0,0.727550187,0,0.747051865,PLNU,0.5911,538,0,0,0.2249,538,0,0,1,0.3617,0.6383,1022,0,
121345,117300,1173,Pomona College,Claremont,CA,0.1219,1454,1454,9138,9788,100.4533671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.94185852,0,0.960537105,0,0.9005,382,0,0,0,382,0,0,1,0.4936,0.5064,69,0,
121363,126800,1268,Porterville College,Porterville,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229573022,0,0.290544792,0,0,0,0,0.0886,350,0,0,0.0629,350,2,0.3947,0.6053,0,0,
121381,1162600,11626,Westwood College-South Bay,Torrance,CA,0,0,0,22000,32249.5,330.9737292,0.171128609,0.143726236,0.211401425,0.284023669,0.279166667,0.134736842,0.190972222,0.154658982,0.146149181,0.33203125,0.170600858,0.171634121,0.172446111,0.169451074,0,0.382496774,0,0.446273554,0,0.2319,138,0,0,0.0286,140,0,0,1,0.4717,0.5283,960,0,
121433,1298400,12984,Professional Institute of Beauty,El Monte,CA,0,0,0,2908,2918,29.94717257,0.571428571,0.608695652,-1,-1,0.615384615,0.516129032,-1,0.577777778,-1,-1,-1,-1,-1,-1,0.558788235,0,0.559291525,0,0,0,0,0.1667,48,0,0,0,48,3,0.0333,0.9667,53,0,
121619,128400,1284,Santa Ana College,Santa Ana,CA,0,0,0,6000,10500,107.7605593,0.429133858,0.417525773,-1,-1,0.660377359,0.402197802,0.448598131,0.42394015,0.389150943,0.630952381,0.455882353,0.398305085,0.42481203,0.433884298,0.240513756,0,0.30896233,0,SAC,0,0,0.0779,1168,0,0,0.0659,1168,2,0.6248,0.3752,291,0,
121628,1044100,10441,Pardee RAND Graduate School,Santa Monica,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,
121637,4161700,41617,Shasta School of Cosmetology,Redding,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756108537,0,0.782052564,0,0,0,0,0.4359,39,0,0,0.0256,39,3,0.0189,0.9811,0,0,
121691,132200,1322,University of Redlands,Redlands,CA,0.7309,1110,1110,24500,27000,277.098581,0.690690691,0.571428571,0.68697479,0.776824034,0.779069767,0.613916947,0.787564767,0.557142857,0.603947368,0.763535912,0.671794872,0.717391304,0.6125,0.730316742,0,0.708788813,0,0.712625313,0,0.6259,572,0,0,0,572,0,0,1,0.4305,0.5695,1351,0,
121707,118500,1185,College of the Redwoods,Eureka,CA,0,0,0,4500,5349.5,54.90143923,0.309090909,0.27753304,0.415492958,0.421052632,0.586826347,0.244039271,0.333333333,0.29903537,0.279894875,0.495798319,0.332635983,0.281094527,0.295774648,0.321585903,0.087734871,0,0.146781986,0,0,0,0,0.0274,438,0,0,0.0457,438,2,0.4615,0.5385,469,0,
121859,720300,7203,Salon Success Academy-Upland,Upland,CA,0,0,0,6333,10427.5,107.0164983,0.435897436,0.431506849,0.351851852,0.588235294,0.393939394,0.490196078,0.4296875,0.443396226,0.421052632,0.5,-1,-1,0.473684211,0.386138614,0.693361333,0,0.695390728,0,0,0,0,0.1446,83,0,0,0,83,3,0.0316,0.9684,117,0,
121868,1309500,13095,Salon Success Academy-Corona,Corona,CA,0,0,0,10556,10556,108.3352823,0.397468354,0.358870968,0.442105263,0.5,0.398550725,0.394957983,0.399014778,0.395833333,0.370481928,0.53968254,-1,-1,0.404347826,0.387878788,0.73270198,0,0.757290291,0,0,0,0,0.1739,46,0,0,0,46,3,0.0397,0.9603,233,0,
121886,126900,1269,Rio Hondo College,Whittier,CA,0,0,0,4750,-1,-1,0.334851936,0.288629738,-1,-1,0.682926829,0.298994975,0.403100775,0.306451613,0.286486487,0.594202899,0.306772908,0.372340426,0.324427481,0.350282486,0.191806194,0,0.247384201,0,RHCCD|RHC,0,0,0.0326,1044,0,0,0.0738,1044,2,0.5342,0.4658,240,0,
121901,127000,1270,Riverside City College,Riverside,CA,0,0,0,4500,7750,79.53755566,0.366412214,0.313672922,0.474418605,0.551724138,0.633187773,0.291819292,0.40397351,0.351206434,0.309327037,0.606965174,0.381987578,0.341584158,0.362105263,0.369982548,0.26302435,0,0.314097436,0,0,0,0,0.0971,680,0,0,0.1662,680,2,0.4409,0.5591,634,0,
121983,2179908,21799,Argosy University-San Francisco Bay Area,Alameda,CA,0,0,0,10000,24750,254.0070326,0.187458943,0.137917329,0.286277085,0.475424486,0.469287469,0.180438242,0.340291262,0.166019748,0.137871896,0.386922616,0.190437927,0.178837209,0.17185762,0.20554481,0,-1,0,0,0,0,1,0,0,0,1,0,0,1,0.2741,0.7259,18013,0,
121992,1294200,12942,Rosemead Beauty School,Rosemead,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692313986,0,0.784288889,0,0,0,0,0.2263,137,0,0,0,137,3,0.2381,0.7619,0,0,
122117,3109500,31095,Dongguk University-Los Angeles,Los Angeles,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.6,38,0,
122126,4217100,42171,Rudolf Steiner College,Fair Oaks,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
122180,123300,1233,Sacramento City College,Sacramento,CA,0,0,0,6500,10000,102.6291041,0.260162602,0.216748769,0.465909091,0.4625,0.637681159,0.215786485,0.304904051,0.246164109,0.221010333,0.561946903,0.274365274,0.236947791,0.249733191,0.269641125,0.246212913,0,0.297925669,0,Sacramento City | Sac City | SCC,0,0,0.0678,944,0,0,0.0943,944,2,0.4353,0.5647,1237,0,
122205,891800,8918,Saddleback College,Mission Viejo,CA,0,0,0,5250,9250,94.93192128,0.46637744,0.430656934,0.504,0.548387097,0.710843374,0.412698413,0.428571429,0.486666667,0.403448276,0.573099415,0.518796993,0.394871795,0.480662983,0.457142857,0.3471472,0,0.427216374,0,0,0,0,0.1499,1675,0,0,0.1403,1675,2,0.458,0.542,306,0,
122296,701200,7012,Samuel Merritt University,Oakland,CA,0,0,0,18750,18750,192.4295702,0.90247678,0.85862069,-1,-1,0.931428571,0.868243243,0.915492958,0.898809524,0.762962963,0.939334638,0.918181818,0.8125,0.865591398,0.917391304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.182,0.818,610,0,
122339,127300,1273,San Diego City College,San Diego,CA,0,0,0,3500,6000,61.57746245,0.259552042,0.235692771,-1,-1,0.505376344,0.243508772,0.282485876,0.25257732,0.226277372,0.567567568,0.273722628,0.242816092,0.245382586,0.273684211,0.14126695,0,0.20292759,0,0,0,0,0.0319,783,0,0,0.1239,783,2,0.481,0.519,905,0,
122366,3010611,30106,Golf Academy of America-Carlsbad,Carlsbad,CA,0,0,0,11108,18331,188.1294107,0.140205401,0.112033005,0.210955711,0.496644295,0.209718944,0.102015559,0.211277174,0.125857182,0.115410274,0.398091934,0.119524697,0.232091097,0.126558986,0.15744168,0.973506623,0,0.739130435,0,0,0,0,0.8095,21,0,0,0,21,2,0.9524,0.0476,14780,0,
122375,127500,1275,San Diego Mesa College,San Diego,CA,0,0,0,3500,4500,46.18309684,0.405594406,0.376569038,0.453333333,0.576271186,0.683333333,0.387885229,0.433014354,0.38593482,0.373056995,0.515283843,0.413333333,0.399274047,0.361655773,0.442804428,0.213854692,0,0.287488806,0,0,0,0,0.0548,1278,0,0,0.1776,1278,2,0.4817,0.5183,595,0,
122384,1182000,11820,San Diego Miramar College,San Diego,CA,0,0,0,3500,-1,-1,0.368055556,0.324242424,-1,-1,-1,-1,0.444444444,0.342592593,0.323943662,0.571428571,0.280788177,0.445414847,0.37037037,0.366255144,0.302287597,0,0.375895846,0,0,0,0,0.0897,524,0,0,0.1431,524,2,0.5644,0.4356,273,0,
122409,115100,1151,San Diego State University,San Diego,CA,0.3448,1115,1115,13997,15998,164.1860407,0.657593835,0.594992175,0.671338156,0.721864343,0.709504685,0.561235357,0.687435099,0.581569665,0.605087303,0.729087174,0.658753097,0.6558401,0.624347259,0.678040947,0,0.660847575,0,0.693416017,0,0.2943,3578,0,0,0.0288,3578,0,0,1,0.4503,0.5497,5393,0,
122436,1039500,10395,University of San Diego,San Diego,CA,0.4625,1243,1243,19740,22750,233.4812118,0.765973254,0.667741936,0.752976191,0.815714286,0.82408377,0.624040921,0.788029925,0.58041958,0.668711656,0.821470245,0.773561812,0.754253308,0.72972973,0.777887463,0,0.759369037,0,0.759631065,USD,0.6656,1259,0,0,0,1259,0,0,1,0.448,0.552,1729,0,
122454,394800,3948,San Francisco Art Institute,San Francisco,CA,0.9508,0,0,15750,25000,256.5727602,0.519650655,0.440860215,0.581818182,0.567901235,0.673684211,0.410447761,0.543209877,0.462686567,0.462121212,0.597938144,0.521367521,0.517857143,0.428571429,0.549132948,0,0.310310345,0,0.3636,SFAI,0.3158,57,0,0,0,57,0,0,1,0.4292,0.5708,206,0,
122506,127800,1278,San Francisco Conservatory of Music,San Francisco,CA,0.3727,0,0,23750,26375,270.684262,0.64556962,-1,-1,0.75,-1,-1,-1,-1,0.485714286,0.772727273,-1,-1,-1,-1,0,0.606391489,0,0.708341667,SFCM,0.4722,36,0,0,0,40,0,0,1,0.5588,0.4412,108,0,
122597,115400,1154,San Francisco State University,San Francisco,CA,0.6597,990,990,14479,17501,179.6111951,0.59860361,0.557123474,0.627974745,0.648619383,0.678684531,0.504302926,0.620592077,0.564898232,0.556333546,0.667824878,0.604198895,0.590345727,0.580215827,0.609228851,0,0.476728995,0,0.528595013,0,0.1492,3512,0,0,0.0618,3512,0,0,1,0.4357,0.5643,5506,0,
122603,127900,1279,San Francisco Theological Seminary,San Anselmo,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,SFTS,0,0,0,0,0,0,0,0,1,0,0,58,0,
122612,132500,1325,University of San Francisco,San Francisco,CA,0.6005,1152,1152,21500,25000,256.5727602,0.700144858,0.601398601,0.684867395,0.777389277,0.774509804,0.592680047,0.750487329,0.554511278,0.638860631,0.755514706,0.716285925,0.669467787,0.654700855,0.718034993,0,0.697294444,0,0.695773267,0,0.61,1036,0,0,0.2153,1036,0,0,1,0.3778,0.6222,2316,0,
122649,2500000,25000,San Joaquin College of Law,Clovis,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71,0,
122658,128000,1280,San Joaquin Delta College,Stockton,CA,0,0,0,4500,8000,82.10328327,0.210208193,0.178628389,0.368131868,0.41509434,0.505208333,0.166538165,0.280346821,0.188976378,0.189519024,0.510416667,0.226966292,0.185308848,0.209756098,0.210762332,0.26049887,0,0.339817593,0,Delta|Delta College|San Joaquin|San Joaquin Delta|San Joaquin Delta Community College District,0,0,0.0773,1605,0,0,0.096,1605,2,0.4327,0.5673,1000,0,
122685,2120700,21207,San Joaquin Valley College-Visalia,Visalia,CA,0,0,0,12000,18192,186.7028661,0.251118341,0.200083137,0.345629106,0.534375,0.310391978,0.13122311,0.327398914,0.212358172,0.219559291,0.520348837,0.237677344,0.281760587,0.244642857,0.261969532,0.458628547,0,0.529965764,0,0,0,0,0.3239,2340,0,0,0.0068,2340,2,0.2851,0.7149,5325,0,
122728,128100,1281,William Jessup University,Rocklin,CA,0.7581,1009,1009,15500,21500,220.6525738,0.623342175,0.546218487,0.641666667,0.673913044,0.747311828,0.502617801,0.704761905,0.520958084,0.555555556,0.685279188,0.625570776,0.620253165,0.576642336,0.65,0,0.61405,0,0.46668,San Jose Christian College,0.5636,55,0,0,0,57,0,0,1,0.42,0.58,213,0,
